id_,methodAnonymousClassesQty,methodAssignmentsQty,methodCbo,methodComparisonsQty,methodLambdasQty,methodLoc,methodLoopQty,methodMathOperationsQty,methodMaxNestedBlocks,methodNumbersQty,methodParametersQty,methodParenthesizedExpsQty,methodReturnQty,methodRfc,methodStringLiteralsQty,methodSubClassesQty,methodTryCatchQty,methodUniqueWordsQty,methodVariablesQty,methodWmc,bugFixCount,refactoringsInvolved
55744,0,26,11,2,0,75,1,4,8,1,5,0,0,31,13,0,3,41,11,22,4,1
66597,5,35,24,2,0,190,1,0,2,4,1,0,0,64,0,0,0,121,12,12,6,6
80289,0,26,14,7,0,156,0,3,5,2,2,13,7,55,14,0,3,86,14,42,85,20
68669,0,20,8,0,0,116,8,7,7,3,0,0,1,34,13,0,6,95,19,26,20,8
93056,0,32,21,6,0,105,1,5,5,16,1,3,8,61,10,0,1,104,22,22,13,14
83396,0,107,19,11,0,312,0,6,5,5,4,11,0,65,100,0,4,138,76,88,1,0
9552,3,25,12,2,0,267,5,5,5,5,1,3,2,53,11,0,0,93,15,32,60,12
37689,0,49,13,1,0,99,0,0,3,7,1,0,2,47,33,0,1,126,7,16,26,16
31153,2,166,9,6,0,394,3,126,5,100,3,46,1,96,501,0,0,258,156,66,15,23
64655,0,20,5,3,0,76,3,3,7,0,1,2,0,27,6,0,0,61,16,17,29,19
87628,0,24,13,5,0,75,3,1,4,12,0,4,2,33,11,0,2,92,7,36,3,26
27258,0,214,22,50,0,756,33,144,14,291,1,45,7,117,0,0,0,182,130,279,68,55
29754,0,122,25,7,0,241,8,4,7,14,3,2,1,56,27,0,0,88,52,58,7,7
96640,0,27,8,0,0,109,10,33,8,58,2,6,0,45,3,0,0,68,22,39,0,7
36592,0,30,23,1,1,136,2,0,3,0,2,0,8,61,2,0,5,84,18,30,34,6
85282,0,80,50,25,0,373,22,3,5,6,1,0,0,105,59,0,1,158,70,95,0,1
99189,0,16,5,6,0,136,9,2,4,5,0,0,5,53,30,0,1,89,9,30,9,20
1926,0,95,23,6,0,353,0,4,10,1,26,0,11,125,38,0,3,117,44,91,1,0
57233,0,36,10,6,0,135,1,10,5,5,1,3,0,57,46,0,2,104,28,33,15,4
21216,0,61,23,7,0,205,3,2,8,0,2,8,1,44,22,0,0,79,31,47,34,23
15144,0,33,25,2,0,78,3,1,5,0,3,19,0,29,4,0,0,61,28,27,3,5
41546,0,38,13,4,0,217,3,19,7,21,0,1,1,50,46,0,6,145,22,61,0,0
92084,1,17,9,1,0,136,1,7,6,2,3,0,0,60,24,0,4,52,10,29,47,78
86084,0,20,15,1,1,92,0,0,5,3,2,0,6,43,4,0,6,77,18,11,51,15
94784,0,69,5,6,0,184,7,10,3,4,1,3,1,38,66,0,7,103,19,36,7,1
49710,0,71,11,63,0,288,2,5,4,8,1,4,4,53,11,0,0,95,9,120,168,181
167,0,30,22,7,0,178,1,2,6,14,3,15,3,40,1,0,0,64,22,66,11,4
5425,0,32,14,0,0,83,8,0,6,11,1,0,0,40,0,0,0,43,30,21,58,57
17504,0,35,12,19,0,214,4,0,10,2,2,7,15,28,0,0,0,44,28,59,4,14
25886,0,3,2,1,0,45,2,0,9,2,0,0,0,20,0,0,1,29,3,12,62,8
59463,0,34,7,28,0,184,0,8,9,19,3,6,3,43,21,0,5,87,19,51,14,12
77118,0,34,5,26,0,295,6,43,6,53,0,17,29,16,21,0,0,55,8,115,3,0
56758,0,32,10,10,0,118,4,17,7,27,6,3,1,26,0,0,2,77,27,30,9,4
88622,0,13,14,6,0,70,4,0,5,1,1,6,0,36,2,0,0,67,10,31,17,3
82312,0,15,7,0,0,116,2,6,5,4,4,0,4,52,21,0,3,77,15,23,15,27
58322,0,67,5,44,0,212,1,0,4,1,2,0,0,21,1,0,0,53,9,62,0,2
62804,2,9,16,3,0,85,0,0,7,0,2,1,9,19,0,0,2,55,8,12,12,18
35815,2,42,18,4,0,146,2,9,4,16,0,1,3,67,12,0,6,119,27,32,32,5
57310,0,96,5,9,0,134,20,105,7,84,6,9,0,15,0,0,0,66,75,52,25,22
15647,3,31,14,1,0,113,0,0,4,1,1,3,0,42,0,0,0,97,12,17,60,21
72776,0,41,18,2,0,127,4,5,4,4,2,5,3,42,11,0,1,107,27,32,115,39
61844,0,22,12,0,0,87,3,3,3,7,2,0,0,61,22,0,1,81,22,11,2,1
67864,0,56,2,21,0,196,0,6,4,26,3,0,3,34,73,0,4,63,14,42,2,6
85856,0,31,4,0,0,86,8,5,6,26,2,1,4,29,3,0,4,58,25,19,0,2
99659,0,21,13,9,0,81,2,2,7,12,4,1,1,14,3,0,3,50,14,20,20,10
87723,0,58,12,0,0,174,4,0,5,2,0,0,1,61,4,0,1,100,45,46,18,6
17513,0,54,14,4,2,99,4,9,2,21,0,7,3,52,25,0,0,95,40,23,3,1
17864,2,166,9,6,0,394,3,126,5,100,3,46,1,96,501,0,0,258,156,66,15,22
73215,8,37,20,4,0,206,4,1,2,6,3,0,1,42,0,0,0,130,11,13,1,2
19184,0,43,17,4,0,128,1,3,4,4,0,0,0,54,22,0,2,109,34,17,16,15
84188,0,28,10,10,0,96,3,0,5,1,4,0,0,51,70,0,0,38,18,43,3,4
11144,0,8,6,5,0,81,8,0,7,3,2,3,0,27,4,0,2,41,8,36,4,1
75950,0,90,9,14,0,287,3,9,7,40,1,8,10,40,17,0,1,111,36,81,80,103
78593,0,62,13,25,0,166,1,1,3,4,10,12,1,57,2,0,0,88,18,92,2,7
14546,0,37,3,19,0,110,4,2,8,9,1,15,0,4,0,0,0,52,15,39,1,0
45756,0,14,8,1,0,71,8,14,8,3,2,3,0,28,21,0,1,53,10,21,7,2
4587,1,29,20,8,0,100,1,1,3,1,8,0,4,38,8,0,2,105,22,17,7,0
27137,0,26,10,3,0,129,7,10,8,10,0,4,0,32,57,0,0,80,24,31,0,6
80301,0,35,14,2,0,88,4,3,5,7,0,1,0,42,13,0,3,69,32,17,30,16
27491,0,46,18,4,0,99,8,3,4,14,1,0,1,52,1,0,0,64,24,20,12,4
82281,0,49,5,9,0,143,2,2,5,11,3,11,0,39,7,0,0,77,20,62,0,0
34785,0,21,12,0,0,85,6,11,5,0,3,1,3,28,30,0,0,73,19,13,2,5
52074,0,32,13,0,0,79,3,5,5,19,2,3,1,45,31,0,0,42,13,17,0,1
55470,0,169,17,10,0,532,8,6,7,115,2,0,7,58,109,0,32,165,80,151,38,30
67721,0,20,6,3,0,87,1,6,6,6,0,1,0,32,17,0,0,58,13,27,0,17
2210,0,15,15,2,3,96,1,12,5,0,5,6,10,50,45,0,1,75,10,32,16,6
71205,0,31,17,7,0,109,14,2,7,3,3,0,1,27,5,0,0,54,19,29,0,0
92674,0,31,4,0,0,116,7,0,7,17,2,1,0,14,38,0,6,58,27,12,4,6
62652,0,57,23,5,0,313,27,11,9,23,1,0,2,70,26,0,0,143,48,85,2,4
32031,0,17,4,1,0,84,2,7,7,15,1,7,0,19,32,0,0,31,14,49,5,79
54955,0,16,11,3,0,124,7,0,4,2,2,0,2,63,11,0,0,40,14,31,1,1
87101,1,20,14,2,0,96,6,5,5,0,3,1,0,70,5,0,1,85,15,29,22,18
94413,0,21,6,3,0,73,5,4,6,0,1,0,0,30,16,0,3,64,18,18,0,1
63104,0,29,17,4,0,59,2,2,7,10,2,0,6,24,0,0,0,59,26,14,0,0
43410,0,23,25,1,0,69,2,0,4,0,2,2,1,48,2,0,0,78,16,18,9,11
26674,0,19,17,12,0,110,0,9,4,6,0,0,0,47,20,0,1,71,13,25,0,1
49989,0,11,4,1,0,86,1,8,8,2,2,0,1,11,15,0,2,48,5,22,15,7
19763,0,19,8,3,0,90,2,12,4,7,2,3,6,52,15,0,3,81,17,18,0,5
94848,0,38,8,20,0,196,1,3,7,14,5,14,2,36,5,0,2,76,26,75,15,9
56081,0,49,5,7,0,107,5,71,5,85,0,2,0,36,1,0,0,36,18,40,4,21
88972,0,25,14,4,0,84,5,1,7,4,4,0,0,39,1,0,0,32,13,28,5,10
10980,0,99,7,5,0,316,0,51,5,131,6,12,3,43,20,0,0,77,24,156,3,0
87241,0,74,11,7,0,160,3,7,6,15,4,8,3,26,0,0,0,60,28,38,20,50
6093,0,63,8,4,0,162,8,13,7,22,0,6,2,30,1,0,0,89,31,46,35,12
44206,0,70,6,5,0,233,1,10,9,18,2,7,2,47,105,0,10,102,35,64,1,0
93296,0,13,18,37,0,195,0,5,4,0,1,4,0,51,8,0,0,62,10,54,8,15
18403,0,12,15,1,0,62,7,0,7,0,2,2,0,18,0,0,0,33,11,18,17,14
12767,0,229,19,9,0,401,21,65,8,139,5,36,2,53,0,0,0,146,105,179,2,0
87290,0,19,22,7,0,101,0,7,3,1,3,0,2,46,20,0,5,70,12,18,24,6
18356,0,11,4,5,0,57,3,0,6,0,3,0,1,38,0,0,0,35,10,19,85,55
25894,12,28,14,0,0,168,11,1,5,0,1,2,0,13,4,0,1,39,28,29,7,3
121,0,46,31,6,0,210,1,4,6,2,2,0,1,72,19,0,6,97,36,41,0,1
13186,0,28,13,5,0,145,5,14,7,9,1,0,10,42,28,0,5,90,24,32,43,35
13466,1,18,13,1,0,50,3,1,7,6,4,0,1,25,2,0,0,70,16,14,28,15
79387,0,27,9,7,0,121,1,0,7,32,1,9,7,23,1,0,1,58,14,28,10,288
44,0,32,20,2,0,90,1,5,2,8,1,3,2,64,4,0,0,116,17,18,14,4
64685,0,29,7,3,0,110,2,2,5,2,2,1,1,28,35,0,3,53,21,34,3,20
58442,0,27,5,6,0,79,10,0,7,9,1,0,0,11,0,0,0,25,8,25,9,15
78331,0,16,11,5,0,81,1,1,7,0,1,0,1,30,4,0,2,59,10,23,0,0
88647,0,44,14,4,0,110,1,10,4,6,1,4,4,37,18,0,2,96,19,32,5,3
37428,2,28,49,0,0,116,0,0,3,1,7,2,3,71,16,0,2,142,26,17,3,7
1502,0,74,7,6,0,188,1,9,5,20,2,1,3,31,30,0,1,88,28,48,39,20
41909,0,59,29,14,0,275,2,38,6,11,5,3,10,77,77,0,2,141,43,55,30,7
21987,2,49,22,12,0,255,1,2,6,4,2,5,9,78,20,0,4,151,30,47,56,26
87743,0,8,3,1,0,137,13,1,5,4,3,0,0,50,39,0,0,41,8,38,12,9
59788,0,62,5,0,0,157,3,12,6,1,2,0,3,21,106,0,3,67,48,26,1,4
24210,0,34,5,0,0,132,0,45,3,24,8,17,12,26,39,0,0,138,24,38,45,17
16055,0,42,7,6,0,85,11,0,6,12,4,2,3,24,3,0,0,51,30,35,6,5
32067,1,20,14,2,0,96,6,5,5,0,3,1,0,70,5,0,1,85,15,29,22,17
11667,2,30,6,0,0,209,12,15,7,24,1,2,0,36,31,0,5,127,26,44,10,12
79007,0,47,13,1,0,196,8,14,5,0,3,0,1,67,38,0,13,89,44,41,6,23
13324,0,18,8,9,0,144,4,12,5,10,1,19,2,51,18,0,0,71,18,91,75,14
68324,0,73,13,16,0,392,4,45,11,10,4,2,0,44,131,0,1,116,54,147,9,2
21698,0,78,18,0,0,149,0,2,2,5,1,1,0,33,58,0,2,89,62,29,4,4
67556,1,16,20,1,0,68,1,2,5,1,1,0,0,36,5,0,2,79,13,11,3,2
33335,0,40,5,2,0,254,1,0,2,0,0,1,35,122,3,0,0,122,33,85,28,32
22598,1,39,16,6,0,152,3,2,4,17,1,0,1,60,0,0,0,112,30,50,19,11
38576,0,37,4,12,0,149,3,3,6,8,2,0,9,27,0,0,0,46,19,32,16,4
33948,0,10,6,8,0,67,1,3,7,1,4,0,0,20,14,0,1,57,5,31,2,6
73620,0,43,7,0,0,140,4,14,4,18,3,0,1,33,49,0,7,67,19,27,33,10
59403,0,21,11,3,0,69,1,2,4,5,4,6,0,54,0,0,0,62,19,17,48,58
36322,0,38,5,2,0,98,6,11,10,10,0,3,0,27,8,0,3,86,24,19,8,30
95997,0,29,5,2,0,103,2,13,5,16,1,4,2,20,17,0,3,132,18,24,18,8
2047,0,28,12,7,0,57,2,24,6,16,1,1,0,34,2,0,0,53,27,21,1,1
61447,0,150,8,8,0,529,29,101,8,59,0,9,0,87,245,0,2,209,117,207,0,0
50514,0,106,10,1,0,291,16,29,7,113,3,4,1,67,75,0,0,93,43,53,4,3
